cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,16,51200,5120,4,0,49.1083,a8w8_blockscale_1x128x128_256x16x256x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,170.82,5373.11,0.0
256,16,53248,16384,4,0,173.9077,a8w8_blockscale_1x128x128_256x16x256x128_8x16_16x16_16x16x1_8x32x1_1x16x1x16_8_1x2_intrawave_v1,160.53,5027.85,0.0
256,16,57344,8192,7,0,96.2401,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,156.2,4901.58,0.0
256,32,100,5120,8,0,16.3838,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.0,41.64,0.0
256,32,200,5120,8,0,16.6109,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.95,72.28,0.0
256,32,512,7168,8,0,20.8789,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,11.25,188.33,0.0
256,32,576,7168,8,0,20.9821,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.59,209.46,0.0
256,32,800,5120,8,0,18.1035,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,14.48,238.13,0.0
256,32,1280,8192,8,0,24.8084,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,27.05,436.54,0.0
256,32,1536,7168,8,0,21.0778,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,33.43,537.9,0.0
256,32,2304,16384,8,0,45.7333,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,52.83,840.1,0.0
256,32,2560,8192,8,0,24.6278,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,54.5,868.84,0.0
256,32,3072,1536,8,0,7.0419,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,42.88,704.97,0.0
256,32,4096,512,13,0,3.392,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,39.57,700.38,0.0
256,32,4608,7168,8,0,21.4113,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,98.73,1567.14,0.0
256,32,4608,16384,8,0,46.5956,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,103.7,1637.85,0.0
256,32,5120,640,8,0,4.6313,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,45.28,782.71,0.0
256,32,5120,1280,8,0,5.5445,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,75.65,1248.49,0.0
256,32,5120,3200,8,0,12.7187,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,82.44,1322.0,0.0
256,32,5120,5120,8,0,16.176,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,103.72,1650.96,0.0
256,32,5120,6400,8,0,19.3804,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,108.21,1718.26,0.0
256,32,5120,25600,8,0,71.2762,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,117.69,1855.02,0.0
256,32,6400,5120,8,0,16.5798,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,126.49,2010.97,0.0
256,32,7168,256,13,0,3.0861,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,38.05,745.91,0.0
256,32,7168,2048,8,0,8.6003,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,109.24,1767.89,0.0
256,32,7168,2304,8,0,8.5514,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,123.6,1993.54,0.0
256,32,7168,8192,8,0,25.5808,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,146.91,2323.66,0.0
256,32,8192,1024,8,0,5.1762,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,103.72,1728.23,0.0
256,32,8192,2048,8,0,8.7291,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,123.01,1989.56,0.0
256,32,8192,3584,8,0,12.2362,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,153.56,2451.67,0.0
256,32,8192,7168,8,0,22.5382,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,166.74,2638.81,0.0
