cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,4096,3072,1536,0,0,38.0984,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1014.6,949.54,0.0
256,8192,3072,1536,0,0,71.1185,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1087.05,950.99,0.0
256,16384,3072,1536,0,0,128.8849,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1199.67,1012.9,0.0
256,20480,3072,1536,0,0,154.7482,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1248.95,1046.89,0.0
256,32768,3072,1536,0,0,240.2924,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1286.92,1066.94,0.0
256,1,4096,512,8,0,3.2582,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.29,646.32,0.0
256,2,4096,512,8,0,3.2039,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.62,660.0,0.0
256,4,4096,512,8,0,3.2151,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.22,663.11,0.0
256,8,4096,512,8,0,3.1991,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.49,677.31,0.0
256,16,4096,512,8,0,3.2491,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.65,688.32,0.0
256,32,4096,512,8,0,3.5534,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,37.77,668.57,0.0
256,64,4096,512,13,0,3.8414,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,69.88,690.95,0.0
256,128,4096,512,13,0,4.1173,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,130.39,779.94,0.0
256,256,4096,512,8,0,4.8589,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,220.98,890.2,0.0
256,512,4096,512,17,0,5.6566,a8w8_blockscale_1x128x128_256x64x128x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,379.64,1158.58,0.0
256,1024,4096,512,0,0,9.4528,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,454.36,1164.74,0.0
256,2048,4096,512,0,0,14.9501,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,574.57,1332.63,0.0
256,4096,4096,512,0,0,26.0765,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,658.83,1447.62,0.0
256,8192,4096,512,0,0,46.3909,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,740.66,1582.21,0.0
256,16384,4096,512,0,0,87.0565,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,789.37,1662.18,0.0
256,20480,4096,512,0,0,102.2165,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,840.37,1764.44,0.0
256,32768,4096,512,0,0,159.5813,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,861.25,1800.4,0.0
256,1,7168,2048,8,0,9.1223,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.22,1611.05,0.0
256,2,7168,2048,8,0,8.9806,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.54,1638.29,0.0
256,4,7168,2048,8,0,8.8583,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,13.26,1664.61,0.0
256,8,7168,2048,8,0,9.8514,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,23.84,1503.45,0.0
256,16,7168,2048,8,0,7.7418,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,60.68,1930.07,0.0
256,32,7168,2048,8,0,9.0567,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,103.74,1678.8,0.0
256,64,7168,2048,7,0,9.5026,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,197.74,1655.19,0.0
256,128,7168,2048,18,0,9.9846,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,376.39,1680.31,0.0
256,256,7168,2048,2,0,15.3279,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,490.36,1231.37,0.0
256,512,7168,2048,0,0,19.3885,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,775.32,1189.81,0.0
256,1024,7168,2048,0,0,32.313,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,930.42,973.52,0.0
256,2048,7168,2048,0,0,58.3427,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1030.63,826.74,0.0
256,4096,7168,2048,0,0,103.2773,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1164.43,791.94,0.0
256,8192,7168,2048,0,0,183.5724,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1310.21,811.11,0.0
256,16384,7168,2048,0,0,354.7149,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1356.12,798.15,0.0
256,20480,7168,2048,0,0,428.6732,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1402.69,817.0,0.0
256,32768,7168,2048,0,0,671.2241,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1433.31,821.71,0.0
